date,Delta,Gamma
2023-08-09,0.13885566377211944,-0.9096364374272525
2023-08-10,0.30714420911408524,-42.6220347344497
2023-08-11,0.1523529510222943,-6.2346489630726865
2023-08-14,0.1500000721307515,-4.953593861500849
2023-08-15,0.1392178420246637,-0.7392532461381052
2023-08-16,0.13832708343670674,-0.8554585929232417
2023-08-17,0.1494180841746129,3.463279626885196
2023-08-18,0.1657578977301455,-11.533172128110891
2023-08-21,0.15527502455370268,7.5673178253055084
2023-08-22,0.2362658258562078,22.183957780725905
2023-08-23,0.1520726438911879,-6.3994281026680255
2023-08-24,0.16224317021169554,-10.266422114000306
2023-08-25,0.13621471534861485,0.0
2023-08-28,0.1493485428227359,5.104186702737934
2023-08-29,0.13710216667277564,0.10191775800194591
2023-08-30,0.14172622886690078,-2.017103979596868
2023-08-31,0.16067525280050177,1.5290617739083245
2023-09-01,0.1721781421565538,-4.3975166954624
2023-09-04,0.141019218585825,-1.8063206061924575
2023-09-05,0.14822762166204484,-4.602729213729617
2023-09-06,0.14481546941169654,-3.433549172768835
2023-09-07,0.13638769619319646,1.8189894035458565e-08
2023-09-08,0.15005671432390955,-5.50002137060801
2023-09-11,0.14270540823417832,0.3260211997258011
2023-09-12,0.15123518357995636,5.573491462200764
2023-09-13,0.13606090283246886,-1.8189894035458565e-08
2023-09-14,0.18278284946973145,-7.094227985362522
2023-09-15,0.19258519726008672,12.368451161819394
2023-09-18,0.18256642672440648,-8.44536033582699
2023-09-19,-0.05932427379775618,-78.12912026565755
2023-09-20,0.13683875693004666,-9.094947017729282e-09
2023-09-21,0.15027796807771665,5.566105974139646
2023-09-22,0.2009697499943286,-3.8445012796728406
2023-09-25,0.13655094423938863,9.094947017729282e-09
2023-09-26,0.5511584026862693,154.47586969457916
2023-09-27,0.16556345512981352,-10.77458638974349
2023-09-28,0.21624036537559732,-31.4511993292399
2023-09-29,0.15210070293960598,-6.184610056152451
2023-10-02,0.1477519991567533,4.416068077262025
2023-10-03,0.16922377205901284,3.066674607907771
2023-10-04,0.15515783095452207,-2.1095281681482447
2023-10-05,0.1629261126026904,10.511077043702244
2023-10-06,0.1364347372600605,1.8189894035458565e-08
2023-10-09,0.17641297815771395,-0.16794078874227125
2023-10-10,0.1392846990029284,1.013900391626521
2023-10-11,0.1778304916797424,2.091467404170544
2023-10-12,0.14256292722620856,-2.0559032145683886
2023-10-13,0.4206273448517095,-93.58975662507873
2023-10-16,0.15700513445153774,8.062392953434028
2023-10-17,0.1594168627207182,-9.46316961744742
2023-10-18,0.20122790781442745,-25.773098013814888
2023-10-19,0.14164316783080722,1.9923848685721168
2023-10-20,0.4857885862520561,139.56809661067382
2023-10-23,0.15663089409372333,-0.748240772736608
2023-10-24,0.13682420876648393,1.8189894035458565e-08
2023-10-25,0.13694113781639317,0.0
2023-10-26,0.16670309078108403,-0.421253644162789
2023-10-27,0.1551957035644591,4.319485051382799
2023-10-30,0.19724879305158538,10.165628509639646
2023-10-31,0.15685241519349802,7.9790704330662265
2023-11-01,0.16850340527980734,12.424264941728325
2023-11-02,0.1372930080151491,9.094947017729282e-09
2023-11-03,0.16357456199784792,10.376588024882949
2023-11-06,0.13726899992434483,-1.8189894035458565e-08
2023-11-07,0.5427269356005127,-162.293791436241
2023-11-08,0.14627154048412194,3.738314089787309
2023-11-09,0.1576738250832932,-8.286787933684536
